"cod_ibge","nome","classe","subjacente","proc_grau","bens_industriais","source"
"6201003","6201003.Dentista","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6201005","6201005.Aparelho ortodôntico","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6201006","6201006.Artigos ortopédicos","servico",TRUE,NA,FALSE,"auto: item-prefix inheritance"
"6201007","6201007.Fisioterapeuta","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6201008","6201008.Tratamento psicológico e fisioterápico","servico",TRUE,NA,FALSE,"auto: item-prefix inheritance"
"6201010","6201010.Psicólogo","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6202003","6202003.Exame de laboratório","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6202004","6202004.Hospitalização e cirurgia","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6202006","6202006.Exame de imagem","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6202008","6202008.Asilo","servico",TRUE,NA,FALSE,"auto: item-prefix inheritance"
"6202013","6202013.Radiografia","servico",TRUE,NA,FALSE,"auto: item-prefix inheritance"
"6203001","6203001.Plano de saúde","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6301001","6301001.Produto para cabelo","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301002","6301002.Fralda descartável","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301004","6301004.Produto para barba","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301006","6301006.Produto para pele","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301007","6301007.Produto para higiene bucal","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301010","6301010.Produto para unha","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301011","6301011.Perfume","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301014","6301014.Desodorante","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301015","6301015.Absorvente higiênico","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301016","6301016.Sabonete","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301017","6301017.Papel higiênico","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301020","6301020.Artigos de maquiagem","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7101001","7101001.Costureira","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101005","7101005.Manicure","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101008","7101008.Barbeiro","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"7101009","7101009.Cabeleireiro","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"7101010","7101010.Empregado doméstico","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101011","7101011.Cabeleireiro e barbeiro","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101014","7101014.Depilação","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101034","7101034.Cartório","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101036","7101036.Despachante","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101076","7101076.Serviço bancário","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101090","7101090.Conselho de classe","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101144","7101144.Sobrancelha","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201001","7201001.Cinema","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"7201002","7201002.CD e DVD","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"7201003","7201003.Ingresso para jogo","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"7201006","7201006.Clube","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201008","7201008.Disco laser","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"7201010","7201010.Instrumento musical","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7201015","7201015.Tratamento de animais (clínica)","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201018","7201018.Compra e tratamento de animais","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"7201019","7201019.Bicicleta","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7201020","7201020.Alimento para animais","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7201023","7201023.Brinquedo","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7201052","7201052.Aluguel de DVD e fita de videocassete","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"7201054","7201054.Casa noturna","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201063","7201063.Jogos de azar","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201067","7201067.Material de caça e pesca","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7201068","7201068.Motel","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"7201083","7201083.Material esportivo","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"7201090","7201090.Hospedagem","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201095","7201095.Pacote turístico","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201256","7201256.Serviço de higiene para animais","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201266","7201266.Cinema, teatro e concertos","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7202041","7202041.Cigarro","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7203001","7203001.Máquina fotográfica","servico",NA,NA,FALSE,"auto: subgrp-prefix fallback"
"7203002","7203002.Filme e flash descartável","servico",NA,NA,FALSE,"auto: subgrp-prefix fallback"
"7203003","7203003.Revelação e cópia","servico",NA,NA,FALSE,"auto: subgrp-prefix fallback"
"8101001","8101001.Creche","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101002","8101002.Pré-escola","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101003","8101003.Ensino fundamental","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101004","8101004.Ensino médio","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101005","8101005.Ensino superior","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101006","8101006.Pós-graduação","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101008","8101008.Educação de jovens e adultos","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101045","8101045.Curso técnico","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8102001","8102001.Jornal diário","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8102002","8102002.Assinatura de jornal","nao_duravel_industrial",NA,NA,TRUE,"auto: item-prefix inheritance"
"8102004","8102004.Revista","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8102005","8102005.Livro","nao_duravel_industrial",NA,NA,TRUE,"auto: item-prefix inheritance"
"8102007","8102007.Livro didático","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8102008","8102008.Livro não didático","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8103001","8103001.Caderno","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8103002","8103002.Fotocópia","nao_duravel_industrial",NA,NA,TRUE,"auto: item-prefix inheritance"
"8103014","8103014.Artigos de papelaria","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8104001","8104001.Curso preparatório","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8104002","8104002.Curso técnico","servico",FALSE,NA,FALSE,"auto: item-prefix inheritance"
"8104003","8104003.Curso de idioma","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8104004","8104004.Curso de informática","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8104005","8104005.Autoescola","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8104006","8104006.Atividades físicas","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8104007","8104007.Natação","servico",FALSE,NA,FALSE,"auto: item-prefix inheritance"
"8104008","8104008.Balé","servico",FALSE,NA,FALSE,"auto: item-prefix inheritance"
"8104009","8104009.Escolinha de esporte","servico",FALSE,NA,FALSE,"auto: item-prefix inheritance"
"9101001","9101001.Correio","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101002","9101002.Plano de telefonia fixa","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101003","9101003.Telefone público","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"9101008","9101008.Plano de telefonia móvel","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101010","9101010.Tv por assinatura","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101018","9101018.Acesso à internet","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101019","9101019.Aparelho telefônico","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"9101021","9101021.Telefone com internet - pacote","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"9101022","9101022.TV por assinatura com internet","servico",NA,NA,FALSE,"auto: item-prefix inheritance"
"9101115","9101115.Serviços de streaming","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101116","9101116.Combo de telefonia, internet e tv por assinatura","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
